python dblstm_crf_4.py 16 16 16 16 --epochs 2500
Iter= 6600 train-f1 42.33% avg acc 81.76% valid-f1 32.38% valid acc 60.99% avg. cost 6.446580
Iter= 6650 train-f1 42.09% avg acc 80.98% valid-f1 30.97% valid acc 62.83% avg. cost 6.458497
Iter= 6700 train-f1 43.44% avg acc 82.65% valid-f1 32.93% valid acc 63.54% avg. cost 6.460636
Iter= 6750 train-f1 44.48% avg acc 83.14% valid-f1 33.52% valid acc 62.47% avg. cost 6.393048
Iter= 6800 train-f1 44.56% avg acc 82.89% valid-f1 32.84% valid acc 62.25% avg. cost 6.281320
Iter= 6850 train-f1 44.17% avg acc 83.30% valid-f1 32.84% valid acc 62.64% avg. cost 6.092290
Iter= 6900 train-f1 45.61% avg acc 84.00% valid-f1 33.80% valid acc 63.14% avg. cost 5.935331
Iter= 6950 train-f1 44.47% avg acc 82.74% valid-f1 32.80% valid acc 61.24% avg. cost 5.975111
Iter= 7000 train-f1 42.58% avg acc 80.79% valid-f1 32.74% valid acc 64.12% avg. cost 6.105139
Iter= 7050 train-f1 46.37% avg acc 83.35% valid-f1 34.02% valid acc 63.09% avg. cost 6.184590
Iter= 7100 train-f1 46.36% avg acc 83.91% valid-f1 33.69% valid acc 63.47% avg. cost 5.984927
Iter= 7150 train-f1 45.18% avg acc 82.28% valid-f1 33.86% valid acc 61.41% avg. cost 6.094649
Iter= 7200 train-f1 40.19% avg acc 76.23% valid-f1 34.84% valid acc 61.85% avg. cost 6.216788
Iter= 7250 train-f1 42.56% avg acc 78.18% valid-f1 33.35% valid acc 60.82% avg. cost 6.914194
Iter= 7300 train-f1 45.31% avg acc 82.11% valid-f1 35.31% valid acc 62.68% avg. cost 7.015209
Iter= 7350 train-f1 47.11% avg acc 84.06% valid-f1 34.43% valid acc 63.73% avg. cost 5.758981
Iter= 7400 train-f1 46.58% avg acc 83.52% valid-f1 34.79% valid acc 62.77% avg. cost 5.618064
Iter= 7450 train-f1 48.18% avg acc 85.00% valid-f1 34.69% valid acc 63.86% avg. cost 5.479045
Iter= 7500 train-f1 47.39% avg acc 83.79% valid-f1 35.09% valid acc 61.68% avg. cost 5.447910
Iter= 7550 train-f1 48.90% avg acc 85.45% valid-f1 34.86% valid acc 64.11% avg. cost 5.405568
Iter= 7600 train-f1 49.03% avg acc 85.36% valid-f1 35.78% valid acc 63.87% avg. cost 5.357876
Iter= 7650 train-f1 48.24% avg acc 84.43% valid-f1 36.00% valid acc 64.13% avg. cost 5.327389
Iter= 7700 train-f1 47.65% avg acc 83.45% valid-f1 34.88% valid acc 62.09% avg. cost 5.348558
Iter= 7750 train-f1 47.04% avg acc 82.26% valid-f1 35.73% valid acc 62.53% avg. cost 5.365483
Iter= 7800 train-f1 46.93% avg acc 82.90% valid-f1 34.82% valid acc 64.38% avg. cost 5.436204
Iter= 7850 train-f1 46.50% avg acc 81.91% valid-f1 36.09% valid acc 63.49% avg. cost 5.605144
Iter= 7900 train-f1 46.69% avg acc 82.55% valid-f1 35.65% valid acc 65.03% avg. cost 5.559491
Iter= 7950 train-f1 48.28% avg acc 83.12% valid-f1 36.37% valid acc 63.13% avg. cost 6.156443
Iter= 8000 train-f1 47.11% avg acc 81.62% valid-f1 37.59% valid acc 66.04% avg. cost 7.032707
Iter= 8050 train-f1 49.36% avg acc 85.00% valid-f1 36.99% valid acc 63.99% avg. cost 5.659370
Iter= 8100 train-f1 49.51% avg acc 84.76% valid-f1 37.09% valid acc 64.43% avg. cost 5.230624
Iter= 8150 train-f1 49.81% avg acc 84.92% valid-f1 36.46% valid acc 64.09% avg. cost 5.115736
